# HeaderRows_12
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Battery_1,Battery_2
 2022-08-10 08:07:00,SSS031,S47R,9.696,9.679,10.495,10.782,102.787,105.552,3.48,3.49
 2022-08-10 08:08:00,SSS031,S47R,9.659,9.679,10.514,10.778,102.884,105.519,3.48,3.49
 2022-08-10 08:09:00,SSS031,S47R,9.668,9.669,10.503,10.782,102.789,105.523,3.48,3.49
 2022-08-10 08:10:00,SSS031,S47R,9.668,9.679,10.514,10.78,102.902,105.525,3.48,3.49
 2022-08-10 08:11:00,SSS031,S47R,9.659,9.669,10.523,10.789,102.963,105.591,3.48,3.49
 2022-08-10 08:12:00,SSS031,S47R,9.678,9.669,10.52,10.786,102.976,105.558,3.48,3.49
 2022-08-10 08:13:00,SSS031,S47R,9.668,9.669,10.518,10.79,102.928,105.597,3.48,3.49
 2022-08-10 08:14:00,SSS031,S47R,9.659,9.679,10.511,10.786,102.841,105.579,3.48,3.49
 2022-08-10 08:15:00,SSS031,S47R,9.668,9.669,10.519,10.788,102.935,105.573,3.48,3.49
 2022-08-10 08:16:00,SSS031,S47R,9.659,9.669,10.527,10.79,102.999,105.595,3.48,3.49
 2022-08-10 08:17:00,SSS031,S47R,9.687,9.669,10.514,10.793,102.943,105.628,3.48,3.49
 2022-08-10 08:18:00,SSS031,S47R,9.668,9.688,10.523,10.783,102.982,105.575,3.48,3.49
 2022-08-10 08:19:00,SSS031,S47R,9.65,9.66,10.521,10.79,102.919,105.579,3.48,3.49
 2022-08-10 08:20:00,SSS031,S47R,9.678,9.669,10.51,10.789,102.884,105.593,3.48,3.49
 2022-08-10 08:21:00,SSS031,S47R,9.668,9.688,10.519,10.788,102.946,105.632,3.48,3.49
 2022-08-10 08:22:00,SSS031,S47R,9.687,9.697,10.51,10.787,102.91,105.646,3.48,3.49
 2022-08-10 08:23:00,SSS031,S47R,9.678,9.688,10.529,10.789,103.08,105.646,3.48,3.49
 2022-08-10 08:24:00,SSS031,S47R,9.678,9.688,10.525,10.787,103.039,105.628,3.48,3.49
 2022-08-10 08:25:00,SSS031,S47R,9.678,9.679,10.522,10.8,103.01,105.731,3.48,3.49
 2022-08-10 08:26:00,SSS031,S47R,9.678,9.697,10.523,10.79,103.022,105.685,3.48,3.49
 2022-08-10 08:27:00,SSS031,S47R,9.705,9.688,10.517,10.8,103.027,105.757,3.48,3.49
 2022-08-10 08:28:00,SSS031,S47R,9.687,9.697,10.509,10.796,102.911,105.751,3.48,3.49
 2022-08-10 08:29:00,SSS031,S47R,9.687,9.688,10.525,10.804,103.071,105.802,3.48,3.49
 2022-08-10 08:30:00,SSS031,S47R,9.705,9.697,10.506,10.794,102.927,105.734,3.47,3.49
 2022-08-10 08:31:00,SSS031,S47R,9.705,9.715,10.515,10.79,103.023,105.739,3.47,3.49
 2022-08-10 08:32:00,SSS031,S47R,9.714,9.706,10.519,10.79,103.077,105.717,3.47,3.49
 2022-08-10 08:33:00,SSS031,S47R,9.705,9.725,10.524,10.793,103.108,105.796,3.47,3.49
 2022-08-10 08:34:00,SSS031,S47R,9.696,9.715,10.522,10.801,103.066,105.844,3.47,3.49
 2022-08-10 08:35:00,SSS031,S47R,9.705,9.697,10.524,10.8,103.109,105.789,3.47,3.49
 2022-08-10 08:36:00,SSS031,S47R,9.714,9.725,10.52,10.788,103.09,105.746,3.47,3.49
 2022-08-10 08:37:00,SSS031,S47R,9.696,9.734,10.532,10.789,103.162,105.78,3.47,3.49
 2022-08-10 08:38:00,SSS031,S47R,9.714,9.725,10.532,10.806,103.207,105.923,3.47,3.49
 2022-08-10 08:39:00,SSS031,S47R,9.733,9.734,10.523,10.79,103.17,105.791,3.47,3.49
 2022-08-10 08:40:00,SSS031,S47R,9.724,9.734,10.529,10.786,103.212,105.751,3.47,3.49
 2022-08-10 08:41:00,SSS031,S47R,9.76,9.752,10.508,10.788,103.089,105.817,3.47,3.49
 2022-08-10 08:42:00,SSS031,S47R,9.751,9.752,10.519,10.789,103.173,105.828,3.47,3.49
 2022-08-10 08:43:00,SSS031,S47R,9.77,9.752,10.519,10.79,103.221,105.839,3.47,3.49
 2022-08-10 08:44:00,SSS031,S47R,9.76,9.752,10.53,10.794,103.313,105.881,3.47,3.49
 2022-08-10 08:45:00,SSS031,S47R,9.77,9.771,10.517,10.789,103.201,105.878,3.47,3.49
 2022-08-10 08:46:00,SSS031,S47R,9.751,9.761,10.523,10.792,103.218,105.884,3.47,3.49
 2022-08-10 08:47:00,SSS031,S47R,9.751,9.78,10.535,10.786,103.334,105.87,3.47,3.49
 2022-08-10 08:48:00,SSS031,S47R,9.77,9.78,10.523,10.796,103.265,105.974,3.47,3.49
 2022-08-10 08:49:00,SSS031,S47R,9.788,9.789,10.507,10.793,103.151,105.966,3.47,3.49
 2022-08-10 08:50:00,SSS031,S47R,9.779,9.798,10.522,10.785,103.277,105.906,3.47,3.49
 2022-08-10 08:51:00,SSS031,S47R,9.788,9.761,10.513,10.806,103.215,106.02,3.47,3.48
 2022-08-10 08:52:00,SSS031,S47R,9.788,9.807,10.525,10.782,103.332,105.898,3.47,3.49
 2022-08-10 08:53:00,SSS031,S47R,9.788,9.816,10.527,10.789,103.354,105.994,3.47,3.48
 2022-08-10 08:54:00,SSS031,S47R,9.797,9.798,10.514,10.783,103.249,105.887,3.47,3.48
 2022-08-10 08:55:00,SSS031,S47R,9.77,9.798,10.532,10.795,103.352,106.011,3.47,3.48
 2022-08-10 08:56:00,SSS031,S47R,9.806,9.835,10.515,10.783,103.283,105.981,3.47,3.48
 2022-08-10 08:57:00,SSS031,S47R,9.816,9.816,10.525,10.796,103.403,106.068,3.47,3.48
 2022-08-10 08:58:00,SSS031,S47R,9.806,9.789,10.514,10.805,103.273,106.083,3.47,3.48
 2022-08-10 08:59:00,SSS031,S47R,9.806,9.798,10.532,10.792,103.442,105.982,3.47,3.48
 2022-08-10 09:00:00,SSS031,S47R,9.816,9.816,10.53,10.796,103.457,106.069,3.47,3.48
 2022-08-10 09:01:00,SSS031,S47R,9.825,9.844,10.517,10.777,103.341,105.953,3.47,3.48
 2022-08-10 09:02:00,SSS031,S47R,9.816,9.853,10.529,10.782,103.446,106.017,3.47,3.48
