# HeaderRows_12
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Dissolved_Oxygen_1,Dissolved_Oxygen_Saturation_1,Battery_1,Temperature_2,Dissolved_Oxygen_2,Dissolved_Oxygen_Saturation_2,Battery_2
 2022-08-09 10:33:00,SSS016,T42,3.49,16.51,9.153281442125,93.74,3.5,16.51,9.301566253392,95.26
 2022-08-09 10:34:00,SSS016,T42,3.49,16.53,9.1542878502,93.79,3.5,16.53,9.295576835328,95.23
 2022-08-09 10:35:00,SSS016,T42,3.49,16.5,9.155294258275,93.74,3.5,16.54,9.284596235544,95.13
 2022-08-09 10:36:00,SSS016,T42,3.49,16.53,9.143217361375,93.67,3.5,16.5,9.301566253392,95.24
 2022-08-09 10:37:00,SSS016,T42,3.49,16.52,9.1583134825,93.81,3.5,16.54,9.28858918092,95.19
 2022-08-09 10:38:00,SSS016,T42,3.49,16.53,9.145230177525,93.69,3.5,16.53,9.294578598984,95.22
 2022-08-09 10:39:00,SSS016,T42,3.49,16.5,9.16032629865,93.8,3.5,16.54,9.286592708232,95.15
 2022-08-09 10:40:00,SSS016,T42,3.49,16.52,9.14422376945,93.66,3.5,16.53,9.286592708232,95.14
 2022-08-09 10:41:00,SSS016,T42,3.49,16.51,9.1542878502,93.75,3.5,16.53,9.289587417264,95.17
 2022-08-09 10:42:00,SSS016,T42,3.49,16.54,9.1422109533,93.68,3.5,16.55,9.280603290168,95.13
 2022-08-09 10:43:00,SSS016,T42,3.49,16.51,9.151268625975,93.72,3.5,16.54,9.287590944576,95.18
 2022-08-09 10:44:00,SSS016,T42,3.49,16.53,9.15630066635,93.81,3.5,16.55,9.275612108448,95.08
 2022-08-09 10:45:00,SSS016,T42,3.49,16.53,9.135166096775,93.59,3.5,16.55,9.277608581136,95.1
 2022-08-09 10:46:00,SSS016,T42,3.49,16.51,9.1462365856,93.67,3.5,16.54,9.28858918092,95.19
 2022-08-09 10:47:00,SSS016,T42,3.49,16.51,9.149255809825,93.7,3.5,16.55,9.274613872104,95.07
 2022-08-09 10:48:00,SSS016,T42,3.49,16.54,9.147242993675,93.73,3.5,16.55,9.27860681748,95.11
 2022-08-09 10:49:00,SSS016,T42,3.49,16.52,9.1462365856,93.69,3.5,16.54,9.280603290168,95.11
 2022-08-09 10:50:00,SSS016,T42,3.49,16.51,9.14019813715,93.61,3.5,16.54,9.287590944576,95.18
 2022-08-09 10:51:00,SSS016,T42,3.49,16.54,9.14019813715,93.66,3.5,16.56,9.27860681748,95.12
 2022-08-09 10:52:00,SSS016,T42,3.49,16.54,9.147242993675,93.73,3.5,16.54,9.276610344792,95.07
 2022-08-09 10:53:00,SSS016,T42,3.49,16.55,9.141204545225,93.68,3.5,16.56,9.275612108448,95.09
 2022-08-09 10:54:00,SSS016,T42,3.49,16.54,9.1422109533,93.68,3.5,16.55,9.27361563576,95.06
 2022-08-09 10:55:00,SSS016,T42,3.49,16.53,9.137178912925,93.61,3.5,16.57,9.280603290168,95.16
 2022-08-09 10:56:00,SSS016,T42,3.49,16.55,9.1301340564,93.59,3.5,16.57,9.275612108448,95.11
 2022-08-09 10:57:00,SSS016,T42,3.49,16.55,9.145230177525,93.73,3.5,16.54,9.289587417264,95.19
 2022-08-09 10:58:00,SSS016,T42,3.49,16.56,9.138185321,93.69,3.5,16.59,9.254649145224,94.93
 2022-08-09 10:59:00,SSS016,T42,3.49,16.55,9.135166096775,93.64,3.5,16.57,9.271619163072,95.07
 2022-08-09 11:00:00,SSS016,T42,3.49,16.57,9.13617250485,93.68,3.5,16.59,9.261636799632,95.02
 2022-08-09 11:01:00,SSS016,T42,3.49,16.57,9.129127648325,93.61,3.5,16.59,9.25365090888,94.93
 2022-08-09 11:02:00,SSS016,T42,3.49,16.56,9.135166096775,93.66,3.49,16.58,9.274613872104,95.12
 2022-08-09 11:03:00,SSS016,T42,3.49,16.57,9.14422376945,93.76,3.49,16.6,9.272617399416,95.15
 2022-08-09 11:04:00,SSS016,T42,3.49,16.55,9.14422376945,93.73,3.49,16.59,9.267626217696,95.08
 2022-08-09 11:05:00,SSS016,T42,3.49,16.57,9.137178912925,93.69,3.49,16.61,9.26363327232,95.07
 2022-08-09 11:06:00,SSS016,T42,3.49,16.59,9.1341596887,93.7,3.49,16.58,9.27860681748,95.16
 2022-08-09 11:07:00,SSS016,T42,3.49,16.58,9.13617250485,93.7,3.49,16.59,9.272617399416,95.13
 2022-08-09 11:08:00,SSS016,T42,3.49,16.59,9.1341596887,93.7,3.49,16.61,9.270620926728,95.14
 2022-08-09 11:09:00,SSS016,T42,3.49,16.6,9.13617250485,93.73,3.49,16.59,9.2835979992,95.23
 2022-08-09 11:10:00,SSS016,T42,3.49,16.6,9.13214687255,93.71,3.49,16.62,9.259640326944,95.05
 2022-08-09 11:11:00,SSS016,T42,3.49,16.61,9.1261084241,93.66,3.49,16.64,9.251654436192,95.02
 2022-08-09 11:12:00,SSS016,T42,3.49,16.6,9.127114832175,93.66,3.49,16.62,9.267626217696,95.13
 2022-08-09 11:13:00,SSS016,T42,3.49,16.63,9.1220827918,93.66,3.49,16.64,9.261636799632,95.12
 2022-08-09 11:14:00,SSS016,T42,3.49,16.63,9.1220827918,93.66,3.49,16.66,9.257643854256,95.11
 2022-08-09 11:15:00,SSS016,T42,3.49,16.62,9.123089199875,93.65,3.49,16.66,9.255647381568,95.09
 2022-08-09 11:16:00,SSS016,T42,3.49,16.63,9.129127648325,93.73,3.49,16.65,9.262635035976,95.15
 2022-08-09 11:17:00,SSS016,T42,3.49,16.64,9.1220827918,93.67,3.49,16.64,9.262635035976,95.13
 2022-08-09 11:18:00,SSS016,T42,3.49,16.64,9.129127648325,93.74,3.49,16.66,9.267626217696,95.21
