# HeaderRows_12
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Battery_1,Battery_2
 2022-08-08 08:40:00,SSS025,S34R,18.428,18.418,7.187,7.405,78.354,80.715,3.53,3.53
 2022-08-08 08:41:00,SSS025,S34R,18.419,18.418,7.19,7.406,78.372,80.723,3.53,3.53
 2022-08-08 08:42:00,SSS025,S34R,18.411,18.418,7.188,7.409,78.353,80.776,3.53,3.53
 2022-08-08 08:43:00,SSS025,S34R,18.419,18.409,7.189,7.412,78.385,80.803,3.53,3.53
 2022-08-08 08:44:00,SSS025,S34R,18.419,18.426,7.187,7.408,78.351,80.774,3.53,3.53
 2022-08-08 08:45:00,SSS025,S34R,18.411,18.426,7.19,7.406,78.363,80.74,3.53,3.53
 2022-08-08 08:46:00,SSS025,S34R,18.411,18.426,7.19,7.412,78.361,80.807,3.53,3.53
 2022-08-08 08:47:00,SSS025,S34R,18.411,18.418,7.192,7.412,78.378,80.788,3.53,3.53
 2022-08-08 08:48:00,SSS025,S34R,18.403,18.418,7.192,7.411,78.378,80.79,3.53,3.53
 2022-08-08 08:49:00,SSS025,S34R,18.411,18.418,7.198,7.41,78.465,80.782,3.53,3.53
 2022-08-08 08:50:00,SSS025,S34R,18.419,18.426,7.189,7.409,78.359,80.77,3.53,3.53
 2022-08-08 08:51:00,SSS025,S34R,18.419,18.418,7.19,7.415,78.379,80.834,3.53,3.53
 2022-08-08 08:52:00,SSS025,S34R,18.436,18.434,7.187,7.41,78.381,80.813,3.53,3.53
 2022-08-08 08:53:00,SSS025,S34R,18.428,18.426,7.198,7.414,78.486,80.834,3.53,3.53
 2022-08-08 08:54:00,SSS025,S34R,18.436,18.434,7.195,7.409,78.463,80.79,3.53,3.53
 2022-08-08 08:55:00,SSS025,S34R,18.419,18.426,7.2,7.417,78.49,80.876,3.53,3.53
 2022-08-08 08:56:00,SSS025,S34R,18.428,18.434,7.195,7.417,78.467,80.899,3.53,3.53
 2022-08-08 08:57:00,SSS025,S34R,18.436,18.451,7.19,7.415,78.39,80.872,3.53,3.53
 2022-08-08 08:58:00,SSS025,S34R,18.428,18.443,7.194,7.419,78.443,80.925,3.53,3.53
 2022-08-08 08:59:00,SSS025,S34R,18.453,18.426,7.183,7.416,78.365,80.861,3.53,3.53
 2022-08-08 09:00:00,SSS025,S34R,18.428,18.451,7.192,7.417,78.399,80.894,3.53,3.52
 2022-08-08 09:01:00,SSS025,S34R,18.445,18.46,7.19,7.41,78.443,80.869,3.53,3.52
 2022-08-08 09:02:00,SSS025,S34R,18.436,18.443,7.193,7.419,78.477,80.958,3.53,3.52
 2022-08-08 09:03:00,SSS025,S34R,18.436,18.451,7.194,7.416,78.484,80.932,3.53,3.52
 2022-08-08 09:04:00,SSS025,S34R,18.47,18.468,7.194,7.416,78.495,80.915,3.53,3.52
 2022-08-08 09:05:00,SSS025,S34R,18.462,18.46,7.192,7.419,78.482,80.961,3.53,3.52
 2022-08-08 09:06:00,SSS025,S34R,18.453,18.476,7.195,7.412,78.517,80.921,3.53,3.52
 2022-08-08 09:07:00,SSS025,S34R,18.47,18.476,7.193,7.415,78.504,80.939,3.53,3.52
 2022-08-08 09:08:00,SSS025,S34R,18.47,18.485,7.193,7.414,78.495,80.933,3.53,3.52
 2022-08-08 09:09:00,SSS025,S34R,18.462,18.476,7.198,7.417,78.567,80.979,3.53,3.52
 2022-08-08 09:10:00,SSS025,S34R,18.478,18.468,7.192,7.42,78.523,81.001,3.53,3.52
 2022-08-08 09:11:00,SSS025,S34R,18.47,18.476,7.202,7.419,78.59,80.977,3.53,3.52
 2022-08-08 09:12:00,SSS025,S34R,18.47,18.485,7.193,7.414,78.506,80.944,3.53,3.52
 2022-08-08 09:13:00,SSS025,S34R,18.487,18.485,7.194,7.419,78.576,81.034,3.53,3.52
 2022-08-08 09:14:00,SSS025,S34R,18.478,18.502,7.2,7.412,78.578,80.937,3.53,3.52
 2022-08-08 09:15:00,SSS025,S34R,18.487,18.502,7.195,7.414,78.558,80.973,3.53,3.52
 2022-08-08 09:16:00,SSS025,S34R,18.487,18.51,7.197,7.418,78.566,81.017,3.53,3.52
 2022-08-08 09:17:00,SSS025,S34R,18.495,18.502,7.203,7.417,78.651,81.006,3.53,3.52
 2022-08-08 09:18:00,SSS025,S34R,18.504,18.493,7.193,7.418,78.577,81.02,3.53,3.52
 2022-08-08 09:19:00,SSS025,S34R,18.495,18.519,7.2,7.418,78.651,81.081,3.53,3.52
 2022-08-08 09:20:00,SSS025,S34R,18.512,18.519,7.195,7.424,78.607,81.114,3.53,3.52
 2022-08-08 09:21:00,SSS025,S34R,18.52,18.527,7.189,7.419,78.54,81.071,3.53,3.52
 2022-08-08 09:22:00,SSS025,S34R,18.504,18.527,7.203,7.42,78.703,81.12,3.53,3.52
 2022-08-08 09:23:00,SSS025,S34R,18.512,18.544,7.198,7.417,78.626,81.07,3.53,3.52
 2022-08-08 09:24:00,SSS025,S34R,18.529,18.527,7.193,7.423,78.617,81.122,3.53,3.52
 2022-08-08 09:25:00,SSS025,S34R,18.52,18.552,7.205,7.414,78.726,81.065,3.53,3.52
 2022-08-08 09:26:00,SSS025,S34R,18.537,18.552,7.192,7.424,78.62,81.177,3.53,3.52
 2022-08-08 09:27:00,SSS025,S34R,18.554,18.544,7.192,7.42,78.632,81.114,3.52,3.52
 2022-08-08 09:28:00,SSS025,S34R,18.546,18.544,7.197,7.422,78.705,81.153,3.52,3.52
 2022-08-08 09:29:00,SSS025,S34R,18.554,18.544,7.194,7.43,78.678,81.241,3.52,3.52
 2022-08-08 09:30:00,SSS025,S34R,18.554,18.561,7.194,7.422,78.677,81.176,3.52,3.52
 2022-08-08 09:31:00,SSS025,S34R,18.554,18.552,7.195,7.423,78.681,81.164,3.52,3.52
 2022-08-08 09:32:00,SSS025,S34R,18.571,18.569,7.192,7.418,78.672,81.145,3.52,3.52
 2022-08-08 09:33:00,SSS025,S34R,18.571,18.577,7.203,7.416,78.801,81.147,3.52,3.52
 2022-08-08 09:34:00,SSS025,S34R,18.571,18.569,7.202,7.422,78.776,81.177,3.52,3.52
 2022-08-08 09:35:00,SSS025,S34R,18.579,18.594,7.194,7.416,78.723,81.178,3.52,3.52
