# HeaderRows_12
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Battery_1,Battery_2
 2022-08-08 15:30:00,SSS015,T03,19.387,19.386,9.997,10.096,112.859,113.968,3.48,3.48
 2022-08-08 15:31:00,SSS015,T03,19.387,19.395,9.997,10.092,112.86,113.942,3.48,3.48
 2022-08-08 15:32:00,SSS015,T03,19.379,19.386,10.002,10.1,112.892,114.018,3.48,3.48
 2022-08-08 15:33:00,SSS015,T03,19.404,19.403,9.989,10.089,112.803,113.939,3.48,3.48
 2022-08-08 15:34:00,SSS015,T03,19.396,19.386,9.996,10.09,112.872,113.913,3.48,3.48
 2022-08-08 15:35:00,SSS015,T03,19.396,19.395,10.003,10.086,112.946,113.887,3.48,3.48
 2022-08-08 15:36:00,SSS015,T03,19.412,19.42,9.99,10.096,112.837,114.053,3.48,3.48
 2022-08-08 15:37:00,SSS015,T03,19.396,19.411,9.979,10.084,112.68,113.902,3.48,3.48
 2022-08-08 15:38:00,SSS015,T03,19.412,19.411,9.98,10.092,112.73,113.987,3.48,3.48
 2022-08-08 15:39:00,SSS015,T03,19.421,19.42,9.974,10.092,112.678,114.009,3.48,3.48
 2022-08-08 15:40:00,SSS015,T03,19.412,19.42,9.969,10.079,112.61,113.866,3.48,3.48
 2022-08-08 15:41:00,SSS015,T03,19.421,19.411,9.968,10.085,112.62,113.918,3.48,3.48
 2022-08-08 15:42:00,SSS015,T03,19.412,19.428,9.97,10.079,112.625,113.887,3.48,3.48
 2022-08-08 15:43:00,SSS015,T03,19.429,19.411,9.98,10.085,112.774,113.921,3.48,3.48
 2022-08-08 15:44:00,SSS015,T03,19.446,19.428,9.955,10.073,112.533,113.829,3.48,3.48
 2022-08-08 15:45:00,SSS015,T03,19.438,19.403,9.955,10.083,112.517,113.881,3.48,3.48
 2022-08-08 15:46:00,SSS015,T03,19.438,19.42,9.96,10.085,112.565,113.943,3.48,3.48
 2022-08-08 15:47:00,SSS015,T03,19.429,19.428,9.947,10.082,112.398,113.925,3.48,3.48
 2022-08-08 15:48:00,SSS015,T03,19.429,19.428,9.958,10.076,112.532,113.853,3.48,3.48
 2022-08-08 15:49:00,SSS015,T03,19.438,19.42,9.949,10.09,112.442,114.002,3.48,3.48
 2022-08-08 15:50:00,SSS015,T03,19.446,19.428,9.942,10.076,112.387,113.853,3.48,3.48
 2022-08-08 15:51:00,SSS015,T03,19.438,19.445,9.952,10.061,112.478,113.723,3.48,3.48
 2022-08-08 15:52:00,SSS015,T03,19.446,19.436,9.948,10.066,112.447,113.762,3.48,3.48
 2022-08-08 15:53:00,SSS015,T03,19.446,19.445,9.951,10.059,112.483,113.699,3.48,3.48
 2022-08-08 15:54:00,SSS015,T03,19.471,19.445,9.94,10.053,112.417,113.638,3.48,3.48
 2022-08-08 15:55:00,SSS015,T03,19.454,19.453,9.942,10.054,112.403,113.668,3.48,3.48
 2022-08-08 15:56:00,SSS015,T03,19.454,19.445,9.942,10.055,112.403,113.662,3.48,3.48
 2022-08-08 15:57:00,SSS015,T03,19.454,19.462,9.943,10.046,112.415,113.592,3.48,3.48
 2022-08-08 15:58:00,SSS015,T03,19.463,19.462,9.93,10.063,112.288,113.784,3.48,3.48
 2022-08-08 15:59:00,SSS015,T03,19.479,19.495,9.922,10.029,112.226,113.475,3.48,3.48
 2022-08-08 16:00:00,SSS015,T03,19.471,19.453,9.931,10.044,112.318,113.547,3.48,3.48
 2022-08-08 16:01:00,SSS015,T03,19.479,19.47,9.925,10.035,112.263,113.49,3.48,3.48
 2022-08-08 16:02:00,SSS015,T03,19.471,19.47,9.917,10.034,112.159,113.478,3.48,3.48
 2022-08-08 16:03:00,SSS015,T03,19.471,19.478,9.915,10.044,112.135,113.604,3.48,3.48
 2022-08-08 16:04:00,SSS015,T03,19.463,19.487,9.93,10.032,112.287,113.493,3.48,3.48
